1.000000000000000056e-01
1.045080000000000037e-01
1.092660000000000020e-01
1.141199999999999992e-01
1.192599999999999910e-01
1.244560000000000111e-01
1.295080000000000120e-01
1.348779999999999979e-01
1.405160000000000020e-01
1.460480000000000111e-01
1.517800000000000260e-01
1.577659999999999896e-01
1.637580000000000147e-01
1.701680000000000137e-01
1.766080000000000150e-01
1.833359999999999990e-01
1.903120000000000089e-01
1.971299999999999719e-01
2.044020000000000281e-01
2.116740000000000010e-01
2.190379999999999827e-01
2.265739999999999976e-01
2.342719999999999803e-01
2.419420000000000182e-01
2.499839999999999840e-01
2.581399999999999251e-01
2.661939999999999862e-01
2.744659999999999878e-01
2.829260000000000108e-01
2.915400000000000214e-01
3.002179999999999849e-01
3.092860000000000054e-01
3.181699999999999529e-01
3.273780000000000578e-01
3.365719999999999823e-01
3.457200000000000273e-01
3.551920000000000077e-01
3.647599999999999731e-01
3.742300000000000071e-01
3.841640000000000610e-01
3.938139999999999974e-01
4.034060000000000423e-01
4.133680000000000132e-01
4.229779999999999651e-01
4.326299999999999590e-01
4.425000000000000600e-01
4.522739999999999538e-01
4.620279999999999387e-01
4.720120000000000426e-01
4.820860000000000700e-01
4.919280000000000319e-01
5.018639999999999768e-01
5.116680000000000117e-01
5.212020000000000541e-01
5.310159999999999325e-01
5.407739999999999769e-01
5.501759999999999984e-01
5.596160000000000023e-01
5.688100000000000378e-01
5.781000000000000583e-01
5.871659999999999657e-01
5.959480000000001443e-01
6.047480000000000633e-01
6.133559999999999013e-01
6.223159999999999803e-01
6.308920000000000083e-01
6.393259999999999499e-01
6.476140000000001340e-01
6.558699999999999530e-01
6.640120000000001577e-01
6.719880000000000297e-01
6.795739999999999004e-01
6.872559999999999780e-01
6.947740000000000027e-01
7.020339999999999359e-01
7.093119999999999425e-01
7.162939999999999863e-01
7.231739999999999835e-01
7.300739999999998897e-01
7.367240000000000455e-01
7.433319999999999927e-01
7.496340000000000225e-01
7.558499999999999108e-01
7.616960000000000397e-01
7.676699999999999635e-01
7.733360000000000234e-01
7.789839999999998987e-01
7.844040000000001012e-01
7.898500000000000520e-01
7.952280000000000459e-01
8.001960000000000184e-01
8.050479999999999858e-01
8.098520000000000163e-01
8.145360000000000378e-01
8.190939999999999888e-01
8.235599999999999588e-01
8.279780000000001028e-01
8.323560000000000958e-01
8.366879999999999873e-01
8.406459999999998933e-01
8.445919999999998984e-01
8.484880000000000200e-01
8.521739999999999871e-01
8.558059999999999556e-01
8.593959999999999377e-01
8.628620000000000179e-01
8.661879999999999580e-01
8.694919999999999316e-01
8.725359999999999783e-01
8.757380000000001274e-01
8.786599999999999966e-01
8.814760000000001483e-01
8.843920000000000670e-01
8.870480000000000587e-01
8.897760000000001224e-01
8.923780000000001156e-01
8.948220000000001173e-01
8.973979999999999180e-01
8.998000000000001553e-01
9.021500000000000075e-01
9.043379999999998642e-01
9.065720000000000445e-01
9.087620000000000697e-01
9.108700000000000685e-01
9.128740000000000743e-01
9.147700000000000831e-01
9.167719999999999203e-01
9.186900000000000066e-01
9.205320000000000169e-01
9.222319999999999407e-01
9.239739999999999620e-01
9.256379999999999608e-01
9.272459999999999036e-01
9.288480000000000070e-01
9.303659999999999153e-01
9.318400000000000016e-01
9.332160000000000455e-01
9.346299999999999608e-01
9.359719999999999152e-01
9.372819999999999485e-01
9.386319999999999109e-01
9.398419999999999552e-01
9.410719999999999086e-01
9.422359999999999625e-01
9.433099999999999818e-01
9.443600000000001993e-01
9.455259999999998666e-01
9.465100000000001845e-01
9.475120000000000209e-01
9.485659999999999092e-01
